subjectID,first_second_session,combination_of_trials,inserted_position,first_target,second_target,order_of_stimulus,subject,date,c1,c2,c3,c4,c5,c6,c7,c8,c9,retention_task,age
28,1,2,#9,6,9,8,50,2022/11/8,0,0,0,0,0,0,0,0,1,2,children
28,1,2,#9,4,8,9,50,2022/11/8,0,0,0,0,0,0,0,0,1,2,children
28,1,2,#6,6,7,10,50,2022/11/8,0,0,0,0,0,0,0,0,1,2,children
28,1,2,#9,0,5,11,50,2022/11/8,0,0,0,0,0,0,0,0,1,2,children
28,1,2,#9,6,8,12,50,2022/11/8,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#9,0,9,1,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#6,4,7,2,51,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
19,2,1,#9,6,9,3,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#9,6,7,4,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#9,5,9,5,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#6,5,7,6,51,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
19,2,1,#9,0,6,7,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#6,6,9,8,51,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
19,2,1,#6,4,9,9,51,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
19,2,1,#9,4,9,10,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
19,2,1,#6,6,8,11,51,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
19,2,1,#9,0,4,12,51,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
29,1,3,#9,5,9,1,52,2022/11/12,0,0,0,0,1,0,0,0,1,2,children
29,1,3,#6,4,9,2,52,2022/11/12,0,0,0,1,0,0,0,0,1,1,children
29,1,3,#9,6,8,3,52,2022/11/12,0,0,0,0,0,1,0,1,0,2,children
29,1,3,#9,4,9,4,52,2022/11/12,0,0,0,1,0,0,0,0,1,2,children
29,1,3,#9,0,5,5,52,2022/11/12,0,0,0,0,1,0,0,0,0,2,children
29,1,3,#6,5,8,6,52,2022/11/12,0,0,0,0,1,0,0,0,1,1,children
29,1,3,#9,0,8,7,52,2022/11/12,0,0,0,0,0,0,0,1,0,2,children
29,1,3,#6,4,8,8,52,2022/11/12,0,0,0,0,1,0,0,0,0,1,children
29,1,3,#6,4,7,9,52,2022/11/12,0,0,0,0,1,0,1,0,0,1,children
29,1,3,#9,0,9,10,52,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
29,1,3,#9,5,8,11,52,2022/11/12,0,0,0,0,1,0,0,1,0,2,children
29,1,3,#9,6,9,12,52,2022/11/12,0,0,0,0,0,1,0,0,1,2,children
5,2,2,#6,5,7,1,53,2022/11/12,0,0,0,0,1,0,1,0,0,1,children
5,2,2,#9,0,7,2,53,2022/11/12,0,0,0,0,0,0,1,0,0,2,children
5,2,2,#6,6,8,3,53,2022/11/12,0,0,0,0,0,1,0,1,0,1,children
5,2,2,#9,5,7,4,53,2022/11/12,0,0,0,0,1,0,1,0,0,2,children
5,2,2,#6,6,9,5,53,2022/11/12,0,0,0,0,0,1,0,0,1,1,children
5,2,2,#9,5,8,6,53,2022/11/12,0,0,0,0,1,0,0,1,0,2,children
5,2,2,#9,0,8,7,53,2022/11/12,0,0,0,0,0,0,0,1,0,2,children
5,2,2,#6,4,7,8,53,2022/11/12,0,0,0,1,0,0,1,0,0,1,children
5,2,2,#9,5,9,9,53,2022/11/12,0,0,0,0,1,0,0,0,1,2,children
5,2,2,#9,0,4,10,53,2022/11/12,0,0,0,1,0,0,0,0,0,2,children
5,2,2,#9,6,7,11,53,2022/11/12,0,0,0,0,0,1,1,0,0,2,children
5,2,2,#6,4,8,12,53,2022/11/12,0,0,0,1,0,0,0,1,0,1,children
30,2,3,#9,4,8,1,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#9,4,7,2,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#9,6,7,3,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#6,5,9,4,54,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
30,2,3,#9,5,7,5,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#9,0,6,6,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#6,6,7,7,54,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
30,2,3,#6,6,8,8,54,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
30,2,3,#9,0,4,9,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
30,2,3,#6,5,7,10,54,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
30,2,3,#6,6,9,11,54,2022/11/12,0,0,0,0,0,1,0,0,0,1,children
30,2,3,#9,0,7,12,54,2022/11/12,0,0,0,0,0,0,0,0,1,2,children
6,2,1,#9,6,8,1,55,2022/11/18,0,0,0,0,0,1,0,1,0,1,children
6,2,1,#6,5,8,2,55,2022/11/18,0,0,0,0,1,0,0,1,0,1,children
6,2,1,#9,5,7,3,55,2022/11/18,0,0,0,0,1,0,1,0,0,1,children
6,2,1,#6,4,8,4,55,2022/11/18,0,0,0,1,0,0,0,1,0,1,children
6,2,1,#6,6,7,5,55,2022/11/18,0,0,0,0,0,1,1,0,0,1,children
6,2,1,#9,4,7,6,55,2022/11/18,0,0,0,1,0,0,1,0,0,1,children
6,2,1,#9,0,7,7,55,2022/11/18,0,0,0,0,0,0,1,0,0,1,children
6,2,1,#9,5,8,8,55,2022/11/18,0,0,0,0,1,0,0,1,0,1,children
6,2,1,#6,5,9,9,55,2022/11/18,0,0,0,0,1,0,0,0,1,1,children
6,2,1,#9,0,5,10,55,2022/11/18,0,0,0,0,1,0,0,0,0,1,children
6,2,1,#9,4,8,11,55,2022/11/18,0,0,0,1,0,0,0,1,0,1,children
6,2,1,#9,0,8,12,55,2022/11/18,0,0,0,0,0,0,0,1,0,1,children
21,2,1,#9,5,9,1,56,2022/11/19,0,0,0,0,1,0,0,0,1,2,children
21,2,1,#9,0,4,2,56,2022/11/19,0,0,0,1,0,0,0,0,0,2,children
21,2,1,#9,6,9,3,56,2022/11/19,0,0,0,0,0,1,0,0,1,2,children
21,2,1,#6,5,7,4,56,2022/11/19,0,0,0,0,1,0,1,0,0,1,children
21,2,1,#9,0,9,5,56,2022/11/19,0,0,0,0,0,0,0,0,1,2,children
21,2,1,#6,4,7,6,56,2022/11/19,0,0,0,1,0,0,1,0,0,2,children
21,2,1,#9,0,6,7,56,2022/11/19,0,0,0,0,0,1,0,0,0,2,children
21,2,1,#6,6,9,8,56,2022/11/19,0,0,0,0,0,1,0,0,1,1,children
21,2,1,#6,4,9,9,56,2022/11/19,0,0,0,1,0,0,0,0,1,1,children
21,2,1,#9,6,7,10,56,2022/11/19,0,0,0,0,0,1,1,0,0,2,children
21,2,1,#6,6,8,11,56,2022/11/19,0,0,0,0,0,1,0,1,0,1,children
21,2,1,#9,4,9,12,56,2022/11/19,0,0,0,1,0,0,0,0,1,2,children
7,2,3,#6,6,7,1,57,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
7,2,3,#9,0,6,2,57,2022/11/19,0,0,0,0,0,1,0,0,0,2,children
7,2,3,#9,6,7,3,57,2022/11/19,0,0,0,0,0,1,0,0,0,2,children
7,2,3,#6,5,7,4,57,2022/11/19,0,0,0,0,1,0,0,0,0,1,children
7,2,3,#6,6,9,5,57,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
7,2,3,#9,4,7,6,57,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
7,2,3,#9,4,8,7,57,2022/11/19,0,0,0,0,0,0,0,1,0,2,children
7,2,3,#6,6,8,8,57,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
7,2,3,#9,0,4,9,57,2022/11/19,0,0,0,1,0,0,0,0,0,2,children
7,2,3,#6,5,9,10,57,2022/11/19,0,0,0,0,1,0,0,0,0,1,children
7,2,3,#9,5,7,11,57,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
7,2,3,#9,0,7,12,57,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
20,1,2,#9,6,8,1,58,2022/11/19,0,0,0,0,0,0,0,1,0,2,children
20,1,2,#9,0,5,2,58,2022/11/19,0,0,0,0,1,0,0,0,0,2,children
20,1,2,#6,6,7,3,58,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
20,1,2,#9,4,9,4,58,2022/11/19,0,0,0,0,0,0,0,0,1,2,children
20,1,2,#9,0,6,5,58,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
20,1,2,#6,4,9,6,58,2022/11/19,0,0,0,0,0,0,0,0,1,1,children
20,1,2,#9,0,9,7,58,2022/11/19,0,0,0,0,0,0,0,0,1,2,children
20,1,2,#9,4,8,8,58,2022/11/19,0,0,0,0,0,0,0,1,0,2,children
20,1,2,#6,5,9,9,58,2022/11/19,0,0,0,0,0,0,0,0,1,1,children
20,1,2,#9,4,7,10,58,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
20,1,2,#9,6,9,11,58,2022/11/19,0,0,0,0,0,0,0,0,1,2,children
20,1,2,#6,5,8,12,58,2022/11/19,0,0,0,0,0,0,0,1,0,1,children
31,2,2,#6,6,9,1,59,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
31,2,2,#9,5,8,2,59,2022/11/19,0,0,0,0,1,0,0,1,0,2,children
31,2,2,#6,5,7,3,59,2022/11/19,0,0,0,0,1,0,0,0,0,1,children
31,2,2,#9,0,7,4,59,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
31,2,2,#9,5,9,5,59,2022/11/19,0,0,0,0,0,0,0,0,1,2,children
31,2,2,#6,4,8,6,59,2022/11/19,0,0,0,1,0,0,0,0,0,1,children
31,2,2,#9,0,8,7,59,2022/11/19,0,0,0,0,0,0,0,1,0,2,children
31,2,2,#9,5,7,8,59,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
31,2,2,#9,6,7,9,59,2022/11/19,0,0,0,0,0,0,1,0,0,2,children
31,2,2,#6,4,7,10,59,2022/11/19,0,0,0,1,0,0,0,0,0,1,children
31,2,2,#6,6,8,11,59,2022/11/19,0,0,0,0,0,1,0,0,0,1,children
31,2,2,#9,0,4,12,59,2022/11/19,0,0,0,1,0,0,0,0,0,2,children
8,1,3,#9,0,8,1,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#6,5,8,2,60,2022/11/22,1,1,1,1,1,1,0,0,0,1,children
8,1,3,#9,5,9,3,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#6,4,8,4,60,2022/11/22,1,1,1,1,1,1,0,0,0,1,children
8,1,3,#9,6,8,5,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#9,4,9,6,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#9,0,5,7,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#6,4,9,8,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#9,5,8,9,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#9,0,9,10,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
8,1,3,#6,4,7,11,60,2022/11/22,1,1,1,1,1,1,1,1,1,1,children
8,1,3,#9,6,9,12,60,2022/11/22,1,1,1,1,1,1,1,1,1,2,children
10,2,2,#9,5,8,1,61,2022/11/23,0,0,0,0,0,0,0,1,0,2,children
10,2,2,#6,5,7,2,61,2022/11/23,0,0,0,0,0,0,1,0,0,1,children
10,2,2,#9,5,7,3,61,2022/11/23,0,0,0,0,0,0,1,0,0,2,children
10,2,2,#9,6,7,4,61,2022/11/23,0,0,0,0,0,0,0,1,0,2,children
10,2,2,#9,0,4,5,61,2022/11/23,0,0,0,1,0,0,0,0,0,2,children
10,2,2,#6,6,9,6,61,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
10,2,2,#9,0,7,7,61,2022/11/23,0,0,0,0,0,0,1,0,0,2,children
10,2,2,#6,6,8,8,61,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
10,2,2,#6,4,7,9,61,2022/11/23,0,0,0,0,1,0,0,0,0,1,children
10,2,2,#9,5,9,10,61,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
10,2,2,#6,4,8,11,61,2022/11/23,0,0,0,1,0,0,0,0,0,1,children
10,2,2,#9,0,8,12,61,2022/11/23,0,0,0,0,0,0,0,1,0,2,children
32,2,1,#9,5,8,1,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#9,5,7,2,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#9,0,8,3,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#6,6,7,4,62,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
32,2,1,#9,0,5,5,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#9,4,8,6,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#6,4,8,7,62,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
32,2,1,#9,0,7,8,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#9,4,7,9,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
32,2,1,#6,5,9,10,62,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
32,2,1,#6,5,8,11,62,2022/11/23,0,0,0,0,0,1,0,0,0,1,children
32,2,1,#9,6,8,12,62,2022/11/23,0,0,0,0,0,0,0,0,1,2,children
9,1,3,#6,4,8,1,63,2022/11/23,1,1,1,0,1,1,0,1,1,1,children
9,1,3,#6,4,7,2,63,2022/11/23,1,1,1,0,1,1,0,1,1,1,children
9,1,3,#9,0,9,3,63,2022/11/23,1,1,1,1,1,1,1,1,0,2,children
9,1,3,#9,5,9,4,63,2022/11/23,1,1,1,1,1,0,1,1,0,2,children
9,1,3,#6,4,9,5,63,2022/11/23,1,1,1,1,1,0,1,1,0,1,children
9,1,3,#9,6,8,6,63,2022/11/23,1,1,1,1,1,0,1,0,1,2,children
9,1,3,#9,6,9,7,63,2022/11/23,1,1,1,1,1,0,1,1,0,2,children
9,1,3,#9,0,5,8,63,2022/11/23,1,1,1,1,1,0,1,1,0,2,children
9,1,3,#6,5,8,9,63,2022/11/23,1,1,1,1,0,1,1,1,0,1,children
9,1,3,#9,5,8,10,63,2022/11/23,1,1,1,1,0,1,1,0,1,1,children
9,1,3,#9,4,9,11,63,2022/11/23,1,1,1,1,0,1,1,1,0,2,children
9,1,3,#9,0,8,12,63,2022/11/23,1,1,1,1,1,1,1,0,1,2,children
11,2,1,#9,0,9,1,64,2022/11/25,0,0,0,0,0,0,0,0,1,2,children
11,2,1,#6,6,9,2,64,2022/11/25,0,0,0,0,0,1,0,0,0,1,children
11,2,1,#9,6,9,3,64,2022/11/25,0,0,0,0,0,0,0,0,1,2,children
11,2,1,#9,6,7,4,64,2022/11/25,0,0,0,0,0,1,1,0,0,2,children
11,2,1,#9,0,6,5,64,2022/11/25,0,0,0,0,0,1,0,0,0,2,children
11,2,1,#6,4,7,6,64,2022/11/25,0,0,0,1,0,0,0,0,0,1,children
11,2,1,#6,6,8,7,64,2022/11/25,0,0,0,0,0,1,0,0,0,1,children
11,2,1,#9,0,4,8,64,2022/11/25,0,0,0,1,0,0,0,0,0,2,children
11,2,1,#6,4,9,9,64,2022/11/25,0,0,0,1,0,0,0,0,0,1,children
11,2,1,#9,4,9,10,64,2022/11/25,0,0,0,0,0,0,0,0,1,2,children
11,2,1,#9,5,9,11,64,2022/11/25,0,0,0,0,0,0,0,0,1,2,children
11,2,1,#6,5,7,12,64,2022/11/25,0,0,0,0,1,0,0,0,0,1,children
13,2,3,#9,0,4,1,65,2022/11/26,0,0,0,1,0,0,0,0,0,2,children
13,2,3,#6,6,8,2,65,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
13,2,3,#9,5,7,3,65,2022/11/26,0,0,0,0,0,0,1,0,0,2,children
13,2,3,#9,4,7,4,65,2022/11/26,0,0,0,0,0,0,1,0,0,2,children
13,2,3,#6,6,7,5,65,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
13,2,3,#9,0,6,6,65,2022/11/26,0,0,0,0,0,1,0,0,0,2,children
13,2,3,#9,6,7,7,65,2022/11/26,0,0,0,0,0,0,1,0,0,2,children
13,2,3,#6,5,9,8,65,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
13,2,3,#6,6,9,9,65,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
13,2,3,#6,5,7,10,65,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
13,2,3,#9,4,8,11,65,2022/11/26,0,0,0,0,0,0,0,1,0,2,children
13,2,3,#9,0,7,12,65,2022/11/26,0,0,0,0,0,0,1,0,0,2,children
33,1,2,#9,0,6,1,66,2022/11/26,0,0,0,0,0,0,0,1,0,2,children
33,1,2,#9,4,8,2,66,2022/11/26,0,0,0,0,0,0,0,1,0,2,children
33,1,2,#9,6,9,3,66,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
33,1,2,#6,4,9,4,66,2022/11/26,0,0,0,1,0,0,0,0,0,1,children
33,1,2,#9,6,8,5,66,2022/11/26,0,0,0,0,0,0,0,1,0,2,children
33,1,2,#9,0,5,6,66,2022/11/26,0,0,0,0,1,0,0,0,0,2,children
33,1,2,#6,6,7,7,66,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
33,1,2,#9,4,9,8,66,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
33,1,2,#9,0,9,9,66,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
33,1,2,#9,4,7,10,66,2022/11/26,0,0,0,0,0,0,1,0,0,2,children
33,1,2,#6,5,9,11,66,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
33,1,2,#6,5,8,12,66,2022/11/26,0,0,0,0,1,0,0,0,0,1,children
12,2,1,#9,0,5,1,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#9,5,7,2,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#9,0,8,3,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#6,6,7,4,67,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
12,2,1,#6,4,8,5,67,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
12,2,1,#9,6,8,6,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#9,4,7,7,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#9,4,8,8,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#6,5,8,9,67,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
12,2,1,#6,5,9,10,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
12,2,1,#9,5,8,11,67,2022/11/26,0,0,0,0,0,1,0,0,0,1,children
12,2,1,#9,0,7,12,67,2022/11/26,0,0,0,0,0,0,0,0,1,2,children
34,1,2,#9,4,9,1,68,2022/11/27,0,0,0,0,0,0,0,0,1,2,children
34,1,2,#9,6,8,2,68,2022/11/27,0,0,0,0,0,0,0,1,0,2,children
34,1,2,#9,4,8,3,68,2022/11/27,0,0,0,0,0,0,0,1,0,2,children
34,1,2,#6,6,7,4,68,2022/11/27,0,0,0,0,0,1,0,0,0,1,children
34,1,2,#6,4,9,5,68,2022/11/27,0,0,0,0,0,1,0,0,0,1,children
34,1,2,#9,6,9,6,68,2022/11/27,0,0,0,0,0,1,0,0,1,2,children
34,1,2,#9,0,5,7,68,2022/11/27,0,0,0,0,0,0,0,0,1,2,children
34,1,2,#6,5,9,8,68,2022/11/27,0,0,0,0,1,0,0,0,0,1,children
34,1,2,#9,4,7,9,68,2022/11/27,0,0,0,0,0,0,1,0,0,2,children
34,1,2,#9,0,6,10,68,2022/11/27,0,0,0,0,1,0,0,0,0,2,children
34,1,2,#6,5,8,11,68,2022/11/27,0,0,0,0,1,0,0,0,0,1,children
34,1,2,#9,0,9,12,68,2022/11/27,0,0,0,0,0,0,0,0,1,2,children
14,2,2,#6,4,8,1,69,2022/11/27,1,1,1,0,1,1,0,1,1,1,children
14,2,2,#9,6,7,2,69,2022/11/27,1,1,1,1,1,0,0,1,1,2,children
14,2,2,#9,5,7,3,69,2022/11/27,1,1,1,0,1,1,1,0,1,2,children
14,2,2,#9,0,8,4,69,2022/11/27,1,1,1,1,1,1,1,0,1,2,children
14,2,2,#6,4,7,5,69,2022/11/27,1,1,1,0,1,1,0,1,1,1,children
14,2,2,#6,6,8,6,69,2022/11/27,1,1,1,1,1,0,1,0,1,1,children
14,2,2,#9,5,8,7,69,2022/11/27,1,1,1,1,0,1,1,0,1,2,children
14,2,2,#9,5,9,8,69,2022/11/27,1,1,1,1,0,1,1,1,0,2,children
14,2,2,#9,0,7,9,69,2022/11/27,1,1,1,1,1,1,0,1,1,2,children
14,2,2,#6,6,9,10,69,2022/11/27,1,1,1,1,1,0,1,1,0,1,children
14,2,2,#9,0,4,11,69,2022/11/27,1,1,1,0,1,1,1,1,1,2,children
14,2,2,#6,5,7,12,69,2022/11/27,1,1,1,1,0,1,0,1,1,1,children
22,2,1,#6,4,7,1,70,2022/11/27,0,0,1,0,0,0,0,0,0,1,children
22,2,1,#9,0,9,2,70,2022/11/27,0,0,0,0,0,0,0,0,1,2,children
22,2,1,#6,6,9,3,70,2022/11/27,0,0,0,0,0,1,0,0,0,1,children
22,2,1,#9,5,9,4,70,2022/11/27,0,0,0,0,1,0,0,0,1,2,children
22,2,1,#9,0,4,5,70,2022/11/27,0,0,0,1,0,0,0,0,0,2,children
22,2,1,#6,4,9,6,70,2022/11/27,0,0,0,1,0,0,0,0,0,1,children
22,2,1,#9,6,7,7,70,2022/11/27,0,0,0,0,0,1,1,0,0,2,children
22,2,1,#6,6,8,8,70,2022/11/27,0,0,0,0,0,1,0,0,0,1,children
22,2,1,#9,4,9,9,70,2022/11/27,0,0,0,1,0,0,0,0,1,2,children
22,2,1,#9,6,9,10,70,2022/11/27,0,0,0,0,0,1,0,0,1,2,children
22,2,1,#6,5,7,11,70,2022/11/27,0,0,0,0,1,0,0,0,0,1,children
22,2,1,#9,0,6,12,70,2022/11/27,0,0,0,0,0,1,0,0,0,2,children
17,2,3,#9,4,7,1,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#9,5,7,2,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#9,0,6,3,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#6,6,7,4,71,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
17,2,3,#9,0,7,5,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#9,4,8,6,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#6,5,9,7,71,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
17,2,3,#9,6,7,8,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#6,5,7,9,71,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
17,2,3,#9,0,4,10,71,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
17,2,3,#6,6,8,11,71,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
17,2,3,#6,6,9,12,71,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
35,1,3,#6,4,7,1,72,2022/12/3,0,0,1,0,0,1,0,0,0,1,children
35,1,3,#9,4,9,2,72,2022/12/3,0,0,0,1,0,0,0,0,1,2,children
35,1,3,#9,0,8,3,72,2022/12/3,0,0,0,0,0,0,0,1,0,2,children
35,1,3,#6,4,9,4,72,2022/12/3,0,0,0,1,0,0,0,0,1,1,children
35,1,3,#9,6,8,5,72,2022/12/3,0,0,0,0,0,1,0,1,0,2,children
35,1,3,#6,4,8,6,72,2022/12/3,0,0,0,1,0,0,0,1,0,1,children
35,1,3,#9,0,5,7,72,2022/12/3,0,0,0,0,1,0,0,0,0,2,children
35,1,3,#9,6,9,8,72,2022/12/3,0,0,0,0,0,1,0,0,1,2,children
35,1,3,#9,5,9,9,72,2022/12/3,0,0,0,0,1,0,0,0,1,2,children
35,1,3,#6,5,8,10,72,2022/12/3,0,0,0,0,1,0,0,1,0,1,children
35,1,3,#9,5,8,11,72,2022/12/3,0,0,0,0,1,0,0,1,0,2,children
35,1,3,#9,0,9,12,72,2022/12/3,0,0,0,0,0,0,0,0,1,2,children
16,2,2,#9,0,4,1,73,2022/12/3,0,0,1,0,0,0,0,0,0,2,children
16,2,2,#9,6,7,2,73,2022/12/3,0,0,0,0,0,1,0,0,0,2,children
16,2,2,#9,5,7,3,73,2022/12/3,0,0,0,0,1,0,0,0,0,2,children
16,2,2,#6,6,8,4,73,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
16,2,2,#9,0,7,5,73,2022/12/3,0,0,0,0,0,0,1,0,0,2,children
16,2,2,#9,5,9,6,73,2022/12/3,0,0,0,0,1,0,0,0,0,2,children
16,2,2,#6,4,8,7,73,2022/12/3,0,0,0,0,0,0,0,1,0,2,children
16,2,2,#6,6,9,8,73,2022/12/3,0,0,0,0,0,1,0,0,0,1,children
16,2,2,#9,5,8,9,73,2022/12/3,0,0,0,0,1,0,0,0,0,2,children
16,2,2,#6,5,7,10,73,2022/12/3,0,0,0,0,1,0,0,0,0,1,children
16,2,2,#6,4,7,11,73,2022/12/3,0,0,0,1,0,0,0,0,0,1,children
16,2,2,#9,0,8,12,73,2022/12/3,0,0,0,0,0,0,0,1,0,2,children
36,2,1,#9,0,8,1,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#9,5,7,2,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#9,0,5,3,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#6,6,7,4,74,2022/12/4,0,0,0,0,0,1,0,0,0,1,children
36,2,1,#9,5,8,5,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#9,6,8,6,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#6,4,8,7,74,2022/12/4,0,0,0,0,0,1,0,0,0,1,children
36,2,1,#9,0,7,8,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#6,5,8,9,74,2022/12/4,0,0,0,0,0,1,0,0,0,1,children
36,2,1,#9,4,8,10,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#9,4,7,11,74,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
36,2,1,#6,5,9,12,74,2022/12/4,0,0,0,0,0,1,0,0,0,1,children
15,1,2,#9,4,9,1,75,2022/12/4,0,0,0,1,0,0,0,0,1,2,children
15,1,2,#9,6,8,2,75,2022/12/4,0,0,0,0,0,1,0,1,0,2,children
15,1,2,#9,0,5,3,75,2022/12/4,0,0,0,0,1,0,0,0,0,2,children
15,1,2,#6,6,7,4,75,2022/12/4,0,0,0,0,0,1,0,0,0,1,children
15,1,2,#9,4,8,5,75,2022/12/4,0,0,0,1,0,0,0,1,0,2,children
15,1,2,#9,0,9,6,75,2022/12/4,0,0,0,0,0,0,0,0,1,2,children
15,1,2,#6,4,9,7,75,2022/12/4,0,0,0,1,0,0,0,0,0,1,children
15,1,2,#9,6,9,8,75,2022/12/4,0,0,0,0,0,1,0,0,1,2,children
15,1,2,#9,4,7,9,75,2022/12/4,0,0,0,1,0,0,1,0,0,2,children
